"listingCard__media-link href","listingCard__photo-index","listingCard__price","listingCard__date","listingCard__title","listingCard__spec-item","listingCard__spec-item 2","listingCard__spec-item 3","listingCard__spec-item 4","listingCard__spec-item 5","listingCard__location","wp-btn-label","he-lazy-image src","listingCard__owner-firm","he-lazy-image src 2"
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/99347-220","1 / 18","18.000","22/08/2026","Ragıpbey Mah. Sevgi Yolu Yakını 3+1 110 M2 Arakat Daire","Kiralık Daire","3 + 1","110 m²","26 Yaşında","3. Kat","Manisa / Akhisar / Ragıp Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Akgün Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-salihli-gunes-kiralik/daire/37897-2635","1 / 21","16.000","09/09/2026","Salihli Cin Emlak'tan Güneş Mah Kiralık 2+1 Doğal Gazlı Daire","Kiralık Daire","2 + 1","80 m²","30 Yaşında","Yüksek Giriş","Manisa / Salihli / Güneş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cin Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/94123-2958","1 / 26","21.000","26/08/2026","Hürriyet Mahallesi'nde 3+1 Ferah Kiralık Daire","Kiralık Daire","3 + 1","130 m²","6 Yaşında","3. Kat","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/163190-76","1 / 16","30.000","26/08/2026","Cumhuriyet Mh.Türkmen Yolu Kiralık 3+1 Daire","Kiralık Daire","3 + 1","130 m²","11 Yaşında","3. Kat","Manisa / Turgutlu / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Evren İnşaat Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-yunusemre-topcuasim-kiralik/daire/146843-106","1 / 30","29.000","17/08/2026","Karaköy İzmir Cad.Üzeri 3+1 2.Kat Asansörlü Önü Açık Ferah Daire","Kiralık Daire","3 + 1","125 m²","21 Yaşında","2. Kat","Manisa / Yunusemre / Topçuasım Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nova Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-topcuasim-kiralik/daire/150956-115","1 / 15","15.000","24/06/2026","Cadde Üzeri Kiralık Sobalı Ara Kat","Kiralık Daire","2 + 1","75 m²","35 Yaşında","Ara Kat","Manisa / Yunusemre / Topçuasım Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-yeni-kiralik/daire/141770-180","1 / 42","23.000","28/08/2026","Turgutlu Yeni Mahalle’de Kiralık Temiz Eşyalı Stüdyo Daire(9)","Kiralık Daire","1 + 1","45 m²","5 Yaşında","3. Kat","Manisa / Turgutlu / Yeni Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rota Bostanlı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/147823-29","1 / 35","23.000","23/08/2026","Bahadır Şimşirli'den Prestij Caddesi Yakını Kiralık 3+1 Daire","Kiralık Daire","3 + 1","130 m²","5 Yaşında","2. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/168844-12","1 / 23","21.000","17/08/2026","Güzelyurtta 1+1 Havuzlu Sitede Kiralık Daireler Açıklamada","Kiralık Daire","1 + 1","70 m²","5 Yaşında","6. Kat","Manisa / Yunusemre / Güzelyurt Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kav Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-sehzadeler-sehitler-kiralik/daire/0-46756855","1 / 12","16.000","13/06/2026","Kiralık Daire","Kiralık Daire","2 + 1","97 m²","20 Yaşında","Yüksek Giriş","Manisa / Şehzadeler / Şehitler Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-2-anafartalar-kiralik/daire/159690-58","1 / 14","30.000","22/08/2026","Şehzadeler Merkezinde Eşyalı Kiralık Daire Yıllık Ve Dönemlik","Kiralık Daire","2 + 1","100 m²","16 Yaşında","5. Kat","Manisa / Şehzadeler / 2. Anafartalar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/156788-358","1 / 14","28.000","12/08/2026","Zenginler'den Ergenekon'da Kiralık 3+1 140m2 Daire !","Kiralık Daire","3 + 1","140 m²","5 Yaşında","4. Kat","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/7/6/5/1/a4bb71c3-cd0b-4c9f-a243-9eb24a5d4ace.jpg","Tam Nokta Zenginler",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/168888-42","1 / 10","17.000","31/08/2026","Benim Emlak'tan Cumhuriyet Mahallesinde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","90 m²","5 Yaşında","2. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-sancakliuzuncinar-kiralik/daire/162376-195","1 / 25","48.000","26/08/2026","* Şehrin Gürültüsünden Uzak, Doğa İçinde Dubleks Villa","Kiralık Daire","3 + 1","170 m²","Sıfır Bina","2. Kat","Manisa / Şehzadeler / Sancaklıuzunçınar Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/7/3/2/6/1/32a78b46-96d9-49a3-9c3a-b9eb8e03e9a8.jpg","Hd Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-yunusemre-yeni-mahalle-kiralik/daire/167382-418","1 / 36","42.000","17/08/2026","Yeni Mh'de Yeni Gelin Dairesi Kapalı Mutfak 2+1","Kiralık Daire","2 + 1","100 m²","3 Yaşında","3. Kat","Manisa / Yunusemre / Yeni Mahalle Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/9/6/6/9/6/4/b763c92d-d42c-4425-8c5a-abced4bd9cf0.jpg","Lidya Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/8/3/7/6/1/ca6e8931-82fe-462c-9bef-6e7f12737948.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-yeni-mahalle-kiralik/daire/139321-743","1 / 28","39.000","07/08/2026","Manisa Yeni Mah 2+1 100m2 Kapalı Otoparklı Fullüx","Kiralık Daire","2 + 1","100 m²","Sıfır Bina","4. Kat","Manisa / Yunusemre / Yeni Mahalle Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Okatan Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-akgedik-kiralik/daire/95753-2298","1 / 34","24.000","25/07/2026","Manisa Muradiye 1+1 Havuzlu  Site İçi Ara Kat Sıfır Eşyalı","Kiralık Daire","1 + 1","60 m²","Sıfır Bina","2. Kat","Manisa / Yunusemre / Akgedik Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Epa Rüzgar Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-mimar-sinan-kiralik/daire/124110-678","1 / 26","23.000","30/07/2026","Manisa Şehzadeler Mimar Sinan Mahallesi 3+1 Kiralık Daire","Kiralık Daire","3 + 1","100 m²","30 Yaşında","Ara Kat","Manisa / Şehzadeler / Mimar Sinan Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Özbek Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/94137-1522","1 / 20","18.000","25/08/2026","Akhisar Atatürk Mahallesi'nde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","95 m²","10 Yaşında","1. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/99347-216","1 / 18","24.000","06/09/2026","Hürriyet Mahallesi İlçe Jandarma Yakını 2+1 105 M2 Kiralık Daire","Kiralık Daire","2 + 1","105 m²","Sıfır Bina","3. Kat","Manisa / Akhisar / Hürriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Akgün Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/143910-319","1 / 22","29.000","01/09/2026","3 Adam Emlak'tan Ragıpbey Mh Geniş 1+1 Eşyalı Kiralık Daire","Kiralık Daire","1 + 1","77 m²","21 Yaşında","1. Kat","Manisa / Akhisar / Ragıp Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","3 Adam Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ragip-bey-kiralik/daire/144740-360","1 / 27","16.250","24/07/2026","Akhisar Ragıpbey Fahri Sertel Emlaktan Kiralık 3+1 Daire","Kiralık Daire","3 + 0","130 m²","31 Yaşında","3. Kat","Manisa / Akhisar / Ragıp Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fahri Sertel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-topcuasim-kiralik/daire/146843-105","1 / 31","26.000","13/08/2026","Karaköy'de Saruhanbey Okul Karşısı 3+1 Önü Açık Kiralık Daire","Kiralık Daire","3 + 1","115 m²","21 Yaşında","4. Kat","Manisa / Yunusemre / Topçuasım Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nova Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-yeni-kiralik/daire/141770-179","1 / 44","21.000","28/08/2026","Turgutlu Yeni Mahallede Kiralık Temiz Eşyalı Stüdyo Daire","Kiralık Daire","1 + 1","45 m²","5 Yaşında","2. Kat","Manisa / Turgutlu / Yeni Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rota Bostanlı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/168844-8","1 / 23","23.500","08/09/2026","Villalar Bölgesinin En Geniş 1+1 Dairesi Eşyalı Havuzlu","Kiralık Daire","1 + 1","88 m²","5 Yaşında","Bahçe Katı","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kav Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/163190-55","1 / 35","42.000","17/07/2026","Evren Emlak Kiralık 5+1 Süper Lüks Dublex Daire","Kiralık Daire","5 + 1","260 m²","Sıfır Bina","5. Kat","Manisa / Turgutlu / Selvilitepe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Evren İnşaat Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/164466-10","1 / 22","20.000","17/06/2026","Manisa Yunusemre Muradiye De Kiralık Sıfır Full Özellikli 2+1 Açık Mutfaklı Son Kat","Kiralık Daire","2 + 1","70 m²","Sıfır Bina","4. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bahadır Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-yeni-mahalle-kiralik/daire/170431-18","1 / 10","39.000","01/09/2026","Açık Mutfak 2+1 Yeni Mahalle' De Kiralık Daire","Kiralık Daire","2 + 1","100 m²","2 Yaşında","2. Kat","Manisa / Yunusemre / Yeni Mahalle Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Riva Manisa Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-barbaros-kiralik/daire/162376-188","1 / 15","18.000","28/08/2026","Barbaros Mah 2+1 Kiralık Daire","Kiralık Daire","2 + 1","85 m²","16 Yaşında","3. Kat","Manisa / Yunusemre / Barbaros Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hd Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/164179-154","1 / 26","20.000","01/09/2026","Manisa Muradiye Aksakallar Sitesinde Kiralık 1+1 Daire!","Kiralık Daire","1 + 1","50 m²","Sıfır Bina","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Sel Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-salihli-gunes-kiralik/daire/37897-2665","1 / 16","17.000","09/09/2026","Salihli Cin Emlak'tan Güneş Mah Avar Cad Üzerinde Kiralık 2+0 Daire","Kiralık Daire","1 + 1","50 m²","15 Yaşında","1. Kat","Manisa / Salihli / Güneş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cin Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/94137-1468","1 / 19","20.000","29/08/2026","Akhisar Reşatbey Mahallesi'nde 3+1 Kiralık Daire","Kiralık Daire","3 + 1","125 m²","10 Yaşında","2. Kat","Manisa / Akhisar / Reşat Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-salihli-eski-cami-kiralik/daire/146867-31","1 / 24","32.500","17/08/2026","Merkezde Kiralık Çok Geniş Daire","Kiralık Daire","3 + 1","160 m²","11 Yaşında","3. Kat","Manisa / Salihli / Eski Cami Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/137655-350","1 / 24","30.000","12/08/2026","Ergenekon Mahallesi Kiralık Daire","Kiralık Daire","3 + 1","155 m²","6 Yaşında","2. Kat","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/166851-29","1 / 16","36.000","11/07/2026","Life City Sitesinde Eşyalı Kiralık Daire","Kiralık Daire","2 + 1","95 m²","4 Yaşında","6. Kat","Manisa / Turgutlu / Selvilitepe Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Elit Turgutlu","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-yeni-kiralik/daire/141770-159","1 / 60","21.000","11/07/2026","Turgutlu Yeni Mahalle’de 1+0 Kiralık Temiz Eşyalı Daire","Kiralık Daire","1 + 1","45 m²","5 Yaşında","Ara Kat","Manisa / Turgutlu / Yeni Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/1/4/1/04d32387-118c-4827-b1b1-0146491c13c2.jpg","Rota Bostanlı Gayrimenkul",""
"https://www.hepsiemlak.com/manisa-yunusemre-cumhuriyet-kiralik/daire/0-47209915","1 / 8","19.000","05/09/2026","Kiralik 2+1 Daire 85 M2","Kiralık Daire","2 + 1","85 m²","15 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Cumhuriyet Mah.","WhatsApp","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-karaali-kiralik/daire/31220-11146","1 / 34","50.000","28/07/2026","Noran Style Sitesinde Kiralık 2+1 Manisa Karaali","Kiralık Daire","2 + 1","105 m²","4 Yaşında","2. Kat","Manisa / Yunusemre / Karaali Mah.","WhatsApp","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/2/2/1/3/0/9d5f9d5b-1b38-4d3e-95fa-f8581a33ad55.jpg","Kw Alesta-viya-orsa 1",""
"https://www.hepsiemlak.com/manisa-saruhanli-ataturk-kiralik/daire/90814-466","1 / 34","13.500","26/08/2026","1+1 Kiralık Doğalgazlı Daire","Kiralık Daire","1 + 1","60 m²","Sıfır Bina","Zemin","Manisa / Saruhanlı / Atatürk Mah.","WhatsApp","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/5/4/0/6/5/4/1763365981-89031-45604507.jpeg","",""
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/115104-381","1 / 12","13.500","02/09/2026","Akhisar Gürbüz Emlak Tan Reşatbey Mahallesi Millet Cami Yakını 4.Kat Doğalgazlı Kiralık Daire","Kiralık Daire","3 + 0","127 m²","35 Yaşında","En Üst Kat","Manisa / Akhisar / Reşat Bey Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/170431-16","1 / 10","27.000","01/09/2026","Meydan Karşısında 2+0 Eşyasız Kiralık Dairemiz","Kiralık Daire","1 + 1","55 m²","11 Yaşında","2. Kat","Manisa / Yunusemre / Uncubozköy Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Riva Manisa Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/99347-224","1 / 15","20.000","25/08/2026","Gölet Mevkiinde Aktaş Fırın Yakını 3+1 125 M2 Doğalgazlı Daire","Kiralık Daire","3 + 1","125 m²","16 Yaşında","3. Kat","Manisa / Akhisar / Atatürk Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Akgün Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-saruhanli-cengiz-topel-kiralik/daire/165180-116","1 / 9","15.000","12/08/2026","Saruhanlı Cengiztopel Mah Kiralık Eşyalı- Eşyasız Kiralık 1+1","Kiralık Daire","1 + 1","55 m²","1 Yaşında","4. Kat","Manisa / Saruhanlı / Cengiz Topel Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Aykut Gayrimenkul","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/162105-48","1 / 9","22.000","10/08/2026","Muradiye Karaali'de Eşyalı 1+1 Kiralık Daire","Kiralık Daire","1 + 1","70 m²","6 Yaşında","1. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Nar Realty","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/162376-189","1 / 14","20.000","24/08/2026","Yarhasanlar Mahallesi Kiralık","Kiralık Daire","3 + 1","130 m²","16 Yaşında","4. Kat","Manisa / Şehzadeler / Yarhasanlar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hd Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-cumhuriyet-kiralik/daire/164247-247","1 / 19","15.500","08/08/2026","Cumhuriyette Kervanyolu Üzerinde Kiralık 3+1 Daire","Kiralık Daire","3 + 1","125 m²","26 Yaşında","4. Kat","Manisa / Turgutlu / Cumhuriyet Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Güler Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-medar-kiralik/villa/162406-467","1 / 33","37.000","10/09/2026","Mustafa Başyiğit Emlak'tan Kiralık Medar'da Villa","Kiralık Villa","4 + 1","250 m²","11 Yaşında","","Manisa / Akhisar / Medar Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mustafa Başyiğit Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-inonu-kiralik/daire/86919-797","1 / 34","35.000","13/07/2026","İnönü Cadde Üzeri Asansörlü 5+1 220 M2 Dubleks Daire","Kiralık Daire","5 + 1","220 m²","16 Yaşında","4. Kat","Manisa / Akhisar / İnönü Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mkm Yatırım Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ulu-camii-kiralik/daire/94137-1495","1 / 16","18.000","12/08/2026","Akhisar Ulucami Mahallesi'nde 2+1 Kiralık Daire","Kiralık Daire","2 + 1","95 m²","10 Yaşında","1. Kat","Manisa / Akhisar / Ulu Camii Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-saruhanli-cengiz-topel-kiralik/daire/90814-448","1 / 33","20.000","04/09/2026","Hükümet Caddesi Üzerinde Kiralık 2 Oda 1 Salon Kapalı Mutfak Doğalgazlı","Kiralık Daire","2 + 1","116 m²","Sıfır Bina","4. Kat","Manisa / Saruhanlı / Cengiz Topel Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-ege-kiralik/daire/74020-982","1 / 10","20.000","16/06/2026","Baraka Gayrimenkul’den Ege Mah Tadilatlı 2+1 Daire","Kiralık Daire","2 + 1","85 m²","25 Yaşında","Yüksek Giriş","Manisa / Şehzadeler / Ege Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/164466-9","1 / 11","17.000","17/06/2026","Manisa Yunusemre Muradiye De Kiralık 1+1 Arakat Sıfır Full Özellikli Daire 17000 Tl","Kiralık Daire","1 + 1","55 m²","Sıfır Bina","3. Kat","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Bahadır Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-alasehir-kurtulus-kiralik/daire/161514-54","1 / 22","28.000","27/08/2026","Kurtuluş Mah. Büyük Site İçerisinde Kiralık 3+1 Daire","Kiralık Daire","3 + 1","160 m²","5 Yaşında","2. Kat","Manisa / Alaşehir / Kurtuluş Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alaşehir Efe Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/158463-310","1 / 15","30.000","08/08/2026","Bülent Çoban'dan Ergenekon Mahallesinde Kiralik 2+1 Sıfır Daire","Kiralık Daire","2 + 1","105 m²","Sıfır Bina","6. Kat","Manisa / Turgutlu / Ergenekon Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Startkey Star","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/168770-66","1 / 33","20.000","06/08/2026","Lofça Gayrimenkulden Muradiye Mah 2+1 Otoparklı Yüksek Zemın","Kiralık Daire","2 + 1","80 m²","4 Yaşında","Yüksek Giriş","Manisa / Yunusemre / Muradiye Mah.","WhatsApp","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
