Price,Area_m2,Building_Age,Floor,City,District,Neighborhood,Room,Living_Room
32000,190,20,2,Muğla,Ortaca,Gölbaşı Mah.,3,1
95000,140,0,2,Muğla,Bodrum,İslamhaneleri Mah.,3,1
80000,90,0,0,Muğla,Bodrum,Gölköy Mah.,3,1
30000,55,25,0,Muğla,Datça,Kızlan Mah.,1,1
32000,60,25,0,Muğla,Bodrum,Turgutreis Mah.,1,1
150000,220,7,2,Muğla,Bodrum,Yalıkavak Mah.,3,1
25000,110,4,2,Muğla,Köyceğiz,Gelişim Mah.,2,1
85000,150,16,0,Muğla,Bodrum,Geriş Mah.,3,1
23000,85,5,2,Muğla,Milas,Emek Mah.,2,1
65000,190,15,2,Muğla,Milas,Güllük Mah.,4,2
27000,95,5,3,Muğla,Ortaca,Karaburun Mah.,2,1
45000,100,28,3,Muğla,Marmaris,Sarıana Mah.,2,1
450000,130,3,0,Muğla,Bodrum,Gündoğan Mah.,2,1
200000,120,30,2,Muğla,Bodrum,Türkbükü Mah.,3,1
65000,150,1,0,Muğla,Fethiye,Yeni Mah.,2,1
27500,115,0,3,Muğla,Ortaca,Yerbelen Mah.,2,1
19000,130,20,2,Muğla,Köyceğiz,Beyobası Mah.,3,1
43000,90,7,0,Muğla,Milas,Güllük Mah.,2,1
12500,160,16,2,Muğla,Seydikemer,Döğer Mah.,3,1
150000,88,10,3,Muğla,Bodrum,Geriş Mah.,2,1
30000,115,6,3,Muğla,Bodrum,Karaova Mah.,3,1
27000,95,5,3,Muğla,Ortaca,Karaburun Mah.,2,1
85000,240,0,0,Muğla,Ortaca,Sarıgerme Mah.,4,1
33000,100,6,1,Muğla,Dalaman,Karaçalı Mah.,2,1
40000,110,2,0,Muğla,Marmaris,Söğüt Mah.,2,1
35000,75,10,0,Muğla,Ula,Akyaka Mah.,2,1
250000,130,3,1,Muğla,Bodrum,Dirmil Mah.,3,1
30000,55,6,1,Muğla,Menteşe,Kötekli Mah.,2,1
24500,45,11,2,Muğla,Milas,Beçin Mah.,1,1
29400,115,12,2,Muğla,Fethiye,Pazaryeri Mah.,3,1
85000,380,12,2,Muğla,Datça,Mesudiye Mah.,4,1
48000,135,6,3,Muğla,Menteşe,Kafaca Mah.,3,1
22000,58,2,3,Muğla,Dalaman,Karaçalı Mah.,1,1
20000,55,5,0,Muğla,Ortaca,Karaburun Mah.,1,1
100000,90,1,2,Muğla,Bodrum,Türkbükü Mah.,2,1
27500,120,16,0,Muğla,Ortaca,Arıkbaşı Mah.,3,1
38000,120,6,2,Muğla,Milas,Cumhuriyet Mah.,3,1
75000,80,20,1,Muğla,Bodrum,Yalıkavak Mah.,2,1
30000,85,21,1,Muğla,Fethiye,Cumhuriyet Mah.,2,1
49000,76,2,2,Muğla,Ortaca,Dalyan Mah.,2,1
25000,135,6,3,Muğla,Fethiye,Çamköy Mah.,4,1
55000,135,11,0,Muğla,Fethiye,Babataşı Mah.,3,1
21000,70,0,0,Muğla,Bodrum,Mumcular Mah.,2,1
45000,85,11,0,Muğla,Bodrum,Kumbahçe Mah.,2,1
75000,110,11,1,Muğla,Bodrum,Türkkuyusu Mah.,2,1
25000,310,25,1,Muğla,Milas,Hacıabti Mah.,3,1
35000,60,11,1,Muğla,Fethiye,Ölüdeniz Mah.,1,1
36000,57,3,2,Muğla,Datça,İskele Mah.,1,1
100000,70,11,2,Muğla,Datça,İskele Mah.,1,1
40000,85,15,0,Muğla,Menteşe,Emirbeyazıt Mah.,2,1
47000,155,0,1,Muğla,Menteşe,Karşıyaka Mah.,3,1
80000,140,6,2,Muğla,Bodrum,Geriş Mah.,2,1
450000,125,3,2,Muğla,Bodrum,Dirmil Mah.,2,1
40000,45,5,2,Muğla,Bodrum,Turgutreis Mah.,1,1
80000,110,16,1,Muğla,Bodrum,Turgutreis Mah.,2,1
90000,150,25,4,Muğla,Marmaris,Siteler Mah.,2,1
30000,95,0,2,Muğla,Milas,Güllük Mah.,2,1
19000,75,5,3,Muğla,Ortaca,Terzialiler Mah.,1,1
70000,120,16,2,Muğla,Marmaris,Armutalan Mah.,3,1
26000,130,16,1,Muğla,Köyceğiz,Gülpınar Mah.,3,1
25000,75,0,2,Muğla,Ortaca,Atatürk Mah.,2,1
27000,78,3,0,Muğla,Milas,Kemikler Mah.,2,1
33000,120,1,0,Muğla,Datça,Yazı Mah.,2,1
263000,95,2,0,Muğla,Bodrum,Bahçelievler Mah.,2,1
45000,130,11,2,Muğla,Köyceğiz,Ulucami Mah.,3,1
62500,140,21,2,Muğla,Bodrum,Koyunbaba Mah.,3,1
55000,60,2,5,Muğla,Bodrum,Bitez Mah.,1,1
27000,110,6,1,Muğla,Dalaman,Merkez Mah.,2,1
36000,140,4,4,Muğla,Yatağan,Konak Mah.,3,1
100000,160,11,0,Muğla,Bodrum,Koyunbaba Mah.,3,1
30000,140,16,2,Muğla,Ula,Demirtaş Mah.,4,1
15000,65,2,2,Muğla,Dalaman,Altıntas Mah.,1,1
400000,230,4,2,Muğla,Bodrum,Yalıkavak Mah.,3,1
30000,140,16,2,Muğla,Milas,Cumhuriyet Mah.,3,1
25000,60,2,3,Muğla,Fethiye,Yanıklar Mah.,1,1
20000,63,2,3,Muğla,Ortaca,Terzialiler Mah.,1,1
18500,55,3,2,Muğla,Dalaman,Şerefler Mah.,1,1
15000,55,0,2,Muğla,Dalaman,Söğütlüyurt Mah.,1,1
50000,135,31,0,Muğla,Bodrum,Güvercinlik Mah.,3,1
75000,110,16,0,Muğla,Bodrum,Küçükbük Mah.,2,1
26000,85,1,1,Muğla,Milas,Emek Mah.,2,0
32000,67,17,1,Muğla,Bodrum,Akçaalan Mah.,2,1
55000,60,15,0,Muğla,Bodrum,Cumhuriyet Mah.,2,10
20000,60,0,2,Muğla,Ortaca,Bahçelievler Mah.,1,1
27000,130,10,2,Muğla,Ortaca,Dalyan Mah.,2,1
19000,80,0,0,Muğla,Ortaca,Karaburun Mah.,2,1
80000,90,12,0,Muğla,Bodrum,Türkkuyusu Mah.,2,1
22000,110,16,2,Muğla,Dalaman,Merkez Mah.,3,1
35000,105,6,0,Muğla,Fethiye,Taşyaka Mah.,2,1
50000,110,21,2,Muğla,Marmaris,Sarıana Mah.,3,1
35000,55,11,2,Muğla,Menteşe,Emirbeyazıt Mah.,1,1
20000,46,0,0,Muğla,Marmaris,Orhaniye Mah.,2,1
26000,50,11,1,Muğla,Menteşe,Kötekli Mah.,1,1
60000,80,5,1,Muğla,Marmaris,Siteler Mah.,2,1
23000,50,6,2,Muğla,Menteşe,Kötekli Mah.,1,1
25000,60,2,2,Muğla,Ortaca,Terzialiler Mah.,1,1
65000,70,11,2,Muğla,Bodrum,Yalıkavak Mah.,2,1
75000,130,0,0,Muğla,Bodrum,Gümüşlük Mah.,3,1
180000,350,6,2,Muğla,Marmaris,Armutalan Mah.,4,1
40000,110,3,2,Muğla,Fethiye,Taşyaka Mah.,3,1
22000,145,11,1,Muğla,Fethiye,Karaçulha Mah.,3,1
30000,145,5,1,Muğla,Milas,Aydınlıkevler Mah.,4,1
42000,180,5,3,Muğla,Ortaca,Çaylı Mah.,2,1
19000,130,0,2,Muğla,Seydikemer,Gerişburnu Mah.,3,1
26000,85,0,2,Muğla,Ortaca,Çaylı Mah.,2,1
28500,100,4,0,Muğla,Köyceğiz,Gülpınar Mah.,2,1
40000,100,5,0,Muğla,Datça,Datça Mah.,2,1
78000,120,11,2,Muğla,Fethiye,Foça Mah.,3,1
18000,55,0,3,Muğla,Dalaman,Hürriyet Mah.,1,1
30000,70,6,0,Muğla,Milas,Boğaziçi Mah.,1,1
90000,460,25,2,Muğla,Bodrum,Çırkan Mah.,6,1
120000,110,5,2,Muğla,Bodrum,Eskiçeşme Mah.,2,1
75000,250,0,0,Muğla,Milas,Güllük Mah.,5,1
100000,555,6,0,Muğla,Köyceğiz,Zeytinalanı Mah.,6,1
100000,150,13,2,Muğla,Bodrum,Koyunbaba Mah.,3,1
32000,165,5,2,Muğla,Ortaca,Gölbaşı Mah.,3,1
120000,95,2,0,Muğla,Bodrum,Gündoğan Mah.,3,1
75000,140,6,0,Muğla,Bodrum,Geriş Mah.,3,1
29000,130,11,3,Muğla,Ula,Ayazkıyı Mah.,3,1
15500,60,4,2,Muğla,Dalaman,Altıntas Mah.,1,1
40000,70,6,2,Muğla,Bodrum,Bahçelievler Mah.,1,1
48000,80,25,5,Muğla,Marmaris,Sarıana Mah.,2,1
35000,70,5,0,Muğla,Bodrum,Karaova Mah.,2,1
30000,65,16,2,Muğla,Ula,Demirtaş Mah.,2,1
23000,80,0,2,Muğla,Ortaca,Çaylı Mah.,2,1
290000,250,6,0,Muğla,Bodrum,Akyarlar Mah.,4,1
70000,140,7,2,Muğla,Bodrum,Turgutreis Mah.,3,1
27500,55,0,0,Muğla,Fethiye,Karagedik Mah.,1,1
25000,55,15,1,Muğla,Milas,Beçin Mah.,1,1
190000,85,31,0,Muğla,Marmaris,Turunç Mah.,1,1
48000,150,6,2,Muğla,Fethiye,Foça Mah.,2,1
50000,115,16,0,Muğla,Bodrum,Cumhuriyet Mah.,2,1
25000,75,0,3,Muğla,Milas,Burgaz Mah.,2,1
25000,60,4,1,Muğla,Dalaman,Bezkese Mah.,1,1
40000,100,31,2,Muğla,Bodrum,Yokuşbaşı Mah.,2,1
100000,180,25,2,Muğla,Bodrum,Bitez Mah.,4,1
25000,120,10,5,Muğla,Köyceğiz,Gelişim Mah.,2,1
750000,1500,11,0,Muğla,Bodrum,Türkbükü Mah.,4,1
27000,120,5,2,Muğla,Ortaca,Atatürk Mah.,3,1
18000,115,12,3,Muğla,Dalaman,Merkez Mah.,2,1
12500,65,3,0,Muğla,Marmaris,Söğüt Mah.,1,0
60000,180,0,2,Muğla,Ula,Çıtlık Mah.,3,1
27000,65,0,3,Muğla,Ula,Demirtaş Mah.,2,1
180000,70,6,2,Muğla,Datça,İskele Mah.,2,1
50000,100,7,-2,Muğla,Bodrum,Küçükbük Mah.,2,1
65000,55,6,2,Muğla,Bodrum,Umurca Mah.,1,1
28000,90,5,3,Muğla,Dalaman,Atakent Mah.,2,1
55000,145,18,3,Muğla,Menteşe,Emirbeyazıt Mah.,3,1
45000,100,16,1,Muğla,Marmaris,Beldibi Mah.,2,1
30000,120,5,1,Muğla,Ortaca,Dalyan Mah.,2,1
60000,85,13,5,Muğla,Bodrum,Geriş Mah.,2,1
34000,95,31,2,Muğla,Menteşe,Orhaniye Mah.,2,1
21500,85,4,3,Muğla,Ortaca,Karaburun Mah.,2,1
50000,100,6,1,Muğla,Bodrum,Gümüşlük Mah.,2,1
25000,90,11,2,Muğla,Fethiye,Ölüdeniz Mah.,2,1
45000,90,11,2,Muğla,Marmaris,Çamdibi Mah.,2,1
75000,140,6,2,Muğla,Fethiye,Göcek Mah.,4,1
25000,85,3,5,Muğla,Menteşe,Bayır Mah.,2,1
18000,55,4,1,Muğla,Dalaman,Altıntas Mah.,1,1
65000,150,11,0,Muğla,Bodrum,Yalıkavak Mah.,2,1
30000,120,5,5,Muğla,Ortaca,Cumhuriyet Mah.,3,0
38000,120,4,2,Muğla,Fethiye,Karaçulha Mah.,3,1
55000,130,10,1,Muğla,Bodrum,Gümbet Mah.,3,1
40000,70,6,2,Muğla,Fethiye,Akarca Mah.,1,1
45000,190,11,0,Muğla,Seydikemer,Kadıköy Mah.,3,1
30000,90,3,0,Muğla,Milas,Güllük Mah.,2,1
155000,102,6,2,Muğla,Bodrum,Dirmil Mah.,2,1
90000,300,1,2,Muğla,Bodrum,Gündoğan Mah.,4,1
14000,40,11,5,Muğla,Menteşe,Kötekli Mah.,1,1
30000,105,35,3,Muğla,Menteşe,Emirbeyazıt Mah.,2,1
50000,110,11,2,Muğla,Bodrum,Bahçelievler Mah.,2,1
40000,55,5,3,Muğla,Fethiye,Cumhuriyet Mah.,1,1
40000,50,8,5,Muğla,Bodrum,Yokuşbaşı Mah.,1,1
19000,60,3,2,Muğla,Dalaman,Altıntas Mah.,1,1
35000,90,7,0,Muğla,Ula,Gökova Mah.,2,1
50000,95,21,2,Muğla,Bodrum,Farilya Mah.,2,1
55000,70,10,2,Muğla,Bodrum,Cumhuriyet Mah.,2,1
100000,200,0,0,Muğla,Fethiye,Foça Mah.,4,1
80000,55,28,1,Muğla,Marmaris,Kemeraltı Mah.,1,1
18000,120,20,2,Muğla,Fethiye,Çamköy Mah.,2,1
55000,65,20,0,Muğla,Bodrum,Cumhuriyet Mah.,2,1
250000,220,4,2,Muğla,Bodrum,Yalıkavak Mah.,3,1
42000,120,6,5,Muğla,Marmaris,Gölenye Mah.,2,1
15500,60,3,2,Muğla,Ortaca,Karaburun Mah.,1,1
34000,50,6,0,Muğla,Menteşe,Muslihittin Mah.,1,1
25000,25,31,3,Muğla,Marmaris,Tepe Mah.,1,0
22000,55,0,0,Muğla,Ortaca,Cumhuriyet Mah.,1,1
42500,75,16,1,Muğla,Datça,İskele Mah.,2,1
36000,240,31,2,Muğla,Fethiye,Çiftlik Mah.,4,1
45000,80,0,2,Muğla,Fethiye,Cami Mah.,2,1
65000,75,10,2,Muğla,Bodrum,Turgutreis Mah.,2,1
60000,80,0,2,Muğla,Bodrum,Yeniköy Mah.,2,1
47000,150,1,2,Muğla,Ortaca,Yerbelen Mah.,4,1
28000,100,3,2,Muğla,Dalaman,Atakent Mah.,2,1
50000,160,11,2,Muğla,Milas,Bozbük Mah.,3,1
50000,150,20,2,Muğla,Bodrum,Konacık Mah.,4,1
23000,155,0,1,Muğla,Milas,Tuzabat Mah.,2,1
42500,65,16,0,Muğla,Bodrum,Gürece Mah.,2,1
22000,60,2,2,Muğla,Dalaman,Altıntas Mah.,1,1
17500,70,3,1,Muğla,Dalaman,Hürriyet Mah.,1,1
60000,180,15,3,Muğla,Fethiye,Karagedik Mah.,3,1
74000,145,2,0,Muğla,Bodrum,Gümüşlük Mah.,3,1
28000,160,5,2,Muğla,Milas,Aydınlıkevler Mah.,3,1
90000,140,0,2,Muğla,Ula,Ataköy Mah.,4,1
27000,118,11,2,Muğla,Dalaman,Altıntas Mah.,2,1
37500,86,3,3,Muğla,Dalaman,Altıntas Mah.,2,1
50000,100,16,2,Muğla,Milas,Bozalan Mah.,3,1
30000,22,3,2,Muğla,Köyceğiz,Döğüşbelen Mah.,1,1
27500,160,6,2,Muğla,Milas,Beçin Mah.,3,1
17000,64,2,2,Muğla,Dalaman,Merkez Mah.,1,1
27000,85,2,2,Muğla,Ortaca,Cumhuriyet Mah.,2,1
24000,65,0,3,Muğla,Fethiye,Karaçulha Mah.,1,1
20000,110,25,1,Muğla,Dalaman,Atakent Mah.,2,1
30000,140,0,2,Muğla,Ortaca,Cumhuriyet Mah.,3,1
22000,70,1,0,Muğla,Bodrum,Gölbaşı Mah.,2,1
20000,65,0,2,Muğla,Seydikemer,Eşen Mah.,1,1
75000,130,16,1,Muğla,Fethiye,Foça Mah.,3,1
200000,300,5,0,Muğla,Bodrum,Gümüşlük Mah.,5,2
45000,60,3,3,Muğla,Fethiye,Cumhuriyet Mah.,1,1
40000,85,1,2,Muğla,Fethiye,Kayaköy Mah.,1,1
50000,150,1,1,Muğla,Dalaman,Karaçalı Mah.,4,1
35000,75,20,-2,Muğla,Bodrum,Akyarlar Mah.,2,1
32500,65,11,0,Muğla,Bodrum,Koyunbaba Mah.,1,1
27000,100,0,2,Muğla,Ortaca,Yerbelen Mah.,2,1
100000,90,11,0,Muğla,Milas,Güllük Mah.,2,1
105000,120,2,2,Muğla,Bodrum,Torba Mah.,3,1
25000,85,3,3,Muğla,Menteşe,Bayır Mah.,2,1
50000,35,0,0,Muğla,Bodrum,Bitez Mah.,1,1
22000,40,10,1,Muğla,Menteşe,Kötekli Mah.,1,1
20000,100,5,1,Muğla,Menteşe,Doğan Mah.,2,1
200000,80,16,0,Muğla,Bodrum,İslamhaneleri Mah.,2,1
30000,90,0,5,Muğla,Bodrum,Mumcular Mah.,2,1
35000,95,26,3,Muğla,Fethiye,Karagözler Mah.,2,1
26000,50,5,0,Muğla,Menteşe,Yeniköy Mah.,1,1
65000,90,4,2,Muğla,Bodrum,Dirmil Mah.,2,1
1100000,760,3,0,Muğla,Bodrum,Dirmil Mah.,4,1
65000,120,1,5,Muğla,Bodrum,Gümbet Mah.,1,1
37000,72,6,3,Muğla,Fethiye,Taşyaka Mah.,1,1
70000,114,11,2,Muğla,Bodrum,Turgutreis Mah.,2,1
55000,120,21,0,Muğla,Marmaris,Kemeraltı Mah.,3,1
65000,55,21,2,Muğla,Marmaris,İçmeler Mah.,1,1
18000,35,11,0,Muğla,Menteşe,Kötekli Mah.,1,1
16000,55,0,1,Muğla,Ortaca,Karaburun Mah.,1,1
28000,90,6,5,Muğla,Ortaca,Cumhuriyet Mah.,2,1
55000,110,25,1,Muğla,Bodrum,Yalıkavak Mah.,4,1
45000,80,5,1,Muğla,Datça,İskele Mah.,2,1
14000,60,7,1,Muğla,Seydikemer,Gerişburnu Mah.,1,1
30000,55,4,0,Muğla,Milas,Boğaziçi Mah.,1,1
25000,80,3,2,Muğla,Ortaca,Beşköprü Mah.,2,1
110000,225,2,2,Muğla,Fethiye,Akarca Mah.,4,1
37000,130,11,3,Muğla,Fethiye,Akarca Mah.,3,1
35000,100,6,1,Muğla,Dalaman,Söğütlüyurt Mah.,2,1
125000,250,15,2,Muğla,Bodrum,Torba Mah.,4,1
25000,60,2,3,Muğla,Dalaman,Hürriyet Mah.,1,1
45000,90,1,0,Muğla,Seydikemer,Zorlar Mah.,2,1
25000,55,2,1,Muğla,Ortaca,Karaburun Mah.,1,1
50000,150,9,2,Muğla,Ortaca,Çaylı Mah.,4,1
55000,95,21,0,Muğla,Bodrum,Eskiçeşme Mah.,2,1
65000,75,1,0,Muğla,Fethiye,Yeni Mah.,2,1
22000,150,7,0,Muğla,Yatağan,Yeni Mah.,3,1
45000,55,11,1,Muğla,Bodrum,Eskiçeşme Mah.,1,1
25000,100,4,3,Muğla,Dalaman,Karaçalı Mah.,2,1
18000,95,2,2,Muğla,Seydikemer,Cumhuriyet Mah.,2,1
140000,200,12,0,Muğla,Bodrum,Koyunbaba Mah.,2,1
120000,130,16,2,Muğla,Bodrum,Gölköy Mah.,3,1
35000,80,16,1,Muğla,Marmaris,Turunç Mah.,2,1
30000,130,15,2,Muğla,Dalaman,Ege Mah.,3,1
25000,85,4,2,Muğla,Milas,Hacıabti Mah.,2,1
22000,75,5,2,Muğla,Fethiye,Yeni Mah.,2,1
26000,110,5,2,Muğla,Ortaca,Karaburun Mah.,2,1
27500,60,2,3,Muğla,Ortaca,Beşköprü Mah.,1,1
90000,110,6,1,Muğla,Marmaris,Çıldır Mah.,2,1
32000,130,16,2,Muğla,Fethiye,Tuzla Mah.,3,1
50000,150,2,2,Muğla,Milas,İsmet Paşa Mah.,3,1
55000,90,4,4,Muğla,Fethiye,Cumhuriyet Mah.,2,1
22000,65,4,2,Muğla,Dalaman,Altıntas Mah.,1,1
16500,60,0,2,Muğla,Ortaca,Çaylı Mah.,1,1
150000,102,12,0,Muğla,Bodrum,Dirmil Mah.,2,1
55000,180,11,0,Muğla,Dalaman,Altıntas Mah.,4,1
20000,56,0,2,Muğla,Köyceğiz,Gelişim Mah.,1,1
25000,140,11,3,Muğla,Dalaman,Karaçalı Mah.,2,1
35000,110,20,5,Muğla,Menteşe,Emirbeyazıt Mah.,3,1
27000,70,0,3,Muğla,Fethiye,Yeni Mah.,1,1
24000,155,15,2,Muğla,Köyceğiz,Gelişim Mah.,3,1
65000,110,6,2,Muğla,Ula,Akyaka Mah.,3,1
130000,95,16,0,Muğla,Milas,Boğaziçi Mah.,2,1
17500,65,29,0,Muğla,Menteşe,Karşıyaka Mah.,2,1
25000,85,5,2,Muğla,Dalaman,Hürriyet Mah.,2,1
43000,100,5,3,Muğla,Milas,Güllük Mah.,2,1
90000,160,15,2,Muğla,Bodrum,Akçaalan Mah.,7,7
30000,140,9,2,Muğla,Milas,Aydınlıkevler Mah.,3,1
23000,55,16,3,Muğla,Dalaman,Altıntas Mah.,1,1
23000,94,0,1,Muğla,Yatağan,Yeni Mah.,2,1
30000,150,4,2,Muğla,Milas,Gümüşlük Mah.,3,1
25000,95,0,5,Muğla,Köyceğiz,Toparlar Mah.,2,1
28000,40,6,2,Muğla,Bodrum,Gürece Mah.,1,0
17500,45,15,0,Muğla,Menteşe,Kötekli Mah.,1,1
27000,75,11,3,Muğla,Fethiye,Patlangıç Mah.,2,1
150000,170,4,2,Muğla,Milas,Boğaziçi Mah.,3,1
410000,110,3,2,Muğla,Bodrum,Dirmil Mah.,2,1
55000,70,5,0,Muğla,Bodrum,Yakaköy Mah.,2,1
18000,60,1,0,Muğla,Marmaris,Hisarönü Mah.,1,1
40000,75,6,0,Muğla,Datça,İskele Mah.,2,1
60000,130,21,0,Muğla,Bodrum,Peksimet Mah.,3,1
70000,120,15,1,Muğla,Marmaris,Gölenye Mah.,2,1
70000,140,1,2,Muğla,Menteşe,Gülağzı Mah.,3,1
22000,120,9,5,Muğla,Fethiye,Patlangıç Mah.,3,1
100000,135,12,2,Muğla,Bodrum,Geriş Mah.,3,1
55000,70,23,2,Muğla,Marmaris,Söğüt Mah.,2,1
12000,120,25,2,Muğla,Yatağan,Eskihisar Mah.,3,1
18000,33,7,2,Muğla,Menteşe,Emirbeyazıt Mah.,1,0
23000,55,4,4,Muğla,Ortaca,Beşköprü Mah.,1,1
35000,110,15,0,Muğla,Bodrum,Dirmil Mah.,3,1
30000,65,10,3,Muğla,Milas,Meşelik Mah.,2,1
75000,150,16,2,Muğla,Marmaris,Camiavlu Mah.,3,1
38000,90,4,3,Muğla,Bodrum,Mumcular Mah.,2,1
18000,80,0,1,Muğla,Seydikemer,Belen Mah.,2,1
80000,155,15,2,Muğla,Bodrum,Torba Mah.,4,1
40000,150,11,2,Muğla,Menteşe,Karamehmet Mah.,3,1
32000,110,11,0,Muğla,Fethiye,Patlangıç Mah.,2,1
24000,85,4,3,Muğla,Milas,Güneş Mah.,2,1
170000,380,6,2,Muğla,Bodrum,Gürece Mah.,4,2
55000,120,26,0,Muğla,Bodrum,Cumhuriyet Mah.,2,1
100000,185,6,0,Muğla,Bodrum,Çırkan Mah.,3,1
540000,210,16,1,Muğla,Marmaris,Turunç Mah.,5,1
23000,65,5,0,Muğla,Bodrum,Mumcular Mah.,2,1
50000,140,1,1,Muğla,Fethiye,Çamköy Mah.,4,1
50000,220,31,0,Muğla,Datça,İskele Mah.,3,1
27000,100,3,1,Muğla,Dalaman,Söğütlüyurt Mah.,2,1
70000,170,4,2,Muğla,Bodrum,Yahşi Mah.,3,1
35000,170,6,3,Muğla,Dalaman,Merkez Mah.,3,1
23000,90,21,5,Muğla,Fethiye,Babataşı Mah.,1,1
150000,225,6,0,Muğla,Bodrum,Akyarlar Mah.,4,2
30000,55,8,0,Muğla,Bodrum,Eskiçeşme Mah.,1,1
30000,140,0,1,Muğla,Ortaca,Cumhuriyet Mah.,3,1
39000,120,4,2,Muğla,Ortaca,Mergenli Mah.,3,1
18000,85,16,1,Muğla,Ortaca,Cumhuriyet Mah.,1,1
20000,120,11,1,Muğla,Ortaca,Güzelyurt Mah.,2,1
30000,55,6,0,Muğla,Bodrum,Gürece Mah.,1,1
33000,60,6,3,Muğla,Datça,İskele Mah.,1,1
25000,90,11,5,Muğla,Fethiye,Pazaryeri Mah.,2,1
25000,56,5,1,Muğla,Dalaman,Atakent Mah.,1,1
20000,45,11,5,Muğla,Menteşe,Kötekli Mah.,1,1
50000,150,8,0,Muğla,Bodrum,Yeniköy Mah.,3,1
420000,90,5,2,Muğla,Bodrum,Dirmil Mah.,2,1
37500,110,11,5,Muğla,Fethiye,Babataşı Mah.,2,1
30000,85,5,2,Muğla,Dalaman,Altıntas Mah.,2,1
25000,55,5,0,Muğla,Fethiye,Yeni Mah.,1,1
40000,110,1,0,Muğla,Dalaman,Bezkese Mah.,2,1
150000,80,11,0,Muğla,Bodrum,Yalıkavak Mah.,2,1
15000,51,0,2,Muğla,Ortaca,Yerbelen Mah.,1,1
40000,90,21,0,Muğla,Bodrum,Karabağ Mah.,3,1
30000,135,4,2,Muğla,Milas,Hacı İlyas Mah.,3,1
30000,55,10,2,Muğla,Ula,Gökova Mah.,1,1
1550000,380,4,0,Muğla,Bodrum,Gölköy Mah.,4,1
95000,160,9,0,Muğla,Bodrum,Gündoğan Mah.,4,1
35000,50,11,1,Muğla,Bodrum,Konacık Mah.,1,1
60000,85,15,3,Muğla,Bodrum,Eskiçeşme Mah.,2,1
28500,65,6,4,Muğla,Menteşe,Kötekli Mah.,2,1
30000,100,16,1,Muğla,Fethiye,Kargı Mah.,2,1
25000,100,6,3,Muğla,Bodrum,Mumcular Mah.,3,1
47500,140,1,2,Muğla,Fethiye,Karaçulha Mah.,4,1
45000,110,26,2,Muğla,Datça,İskele Mah.,3,1
55000,180,1,0,Muğla,Dalaman,Karaçalı Mah.,4,1
5200000,85,3,1,Muğla,Dalaman,Merkez Mah.,2,1
47000,70,4,0,Muğla,Bodrum,Bitez Mah.,1,1
45000,50,3,2,Muğla,Bodrum,Eskiçeşme Mah.,1,1
30000,37,21,0,Muğla,Marmaris,Kemeraltı Mah.,1,0
20000,60,3,2,Muğla,Dalaman,Merkez Mah.,1,1
30000,85,3,2,Muğla,Ortaca,Arıkbaşı Mah.,2,1
29000,60,6,2,Muğla,Datça,İskele Mah.,1,1
45000,66,1,2,Muğla,Marmaris,Orhaniye Mah.,3,1
19999,35,6,0,Muğla,Fethiye,Karagedik Mah.,1,1
30000,50,0,0,Muğla,Milas,Meşelik Mah.,2,1
30000,50,16,2,Muğla,Fethiye,Foça Mah.,1,1
15000,75,6,3,Muğla,Milas,Aydınlıkevler Mah.,2,1
50000,135,6,2,Muğla,Fethiye,Taşyaka Mah.,2,1
25000,110,2,2,Muğla,Milas,Gümüşlük Mah.,2,1
40000,60,15,2,Muğla,Bodrum,Eskiçeşme Mah.,1,1
15000,50,26,1,Muğla,Dalaman,Merkez Mah.,1,1
35000,75,16,3,Muğla,Köyceğiz,Gülpınar Mah.,2,1
115000,100,26,2,Muğla,Bodrum,Peksimet Mah.,2,1
30000,75,16,3,Muğla,Fethiye,Tuzla Mah.,2,1
25000,110,22,1,Muğla,Menteşe,Emirbeyazıt Mah.,3,1
15000,60,5,0,Muğla,Marmaris,Hisarönü Mah.,1,1
35000,55,6,2,Muğla,Fethiye,Patlangıç Mah.,1,1
55000,90,11,0,Muğla,Bodrum,Bitez Mah.,1,1
32000,45,1,2,Muğla,Menteşe,Yeniköy Mah.,1,1
25000,115,11,1,Muğla,Milas,Beçin Mah.,3,1
45000,85,21,0,Muğla,Bodrum,Türkkuyusu Mah.,2,1
45000,165,6,1,Muğla,Ortaca,Cumhuriyet Mah.,3,1
23000,90,28,5,Muğla,Ortaca,Atatürk Mah.,2,1
36000,90,16,1,Muğla,Marmaris,Beldibi Mah.,2,1
35000,140,0,2,Muğla,Dalaman,Altıntas Mah.,3,1
80000,200,3,3,Muğla,Menteşe,Orhaniye Mah.,3,1
22000,60,2,3,Muğla,Dalaman,Söğütlüyurt Mah.,1,1
23000,80,5,0,Muğla,Bodrum,Mumcular Mah.,2,1
120000,280,1,2,Muğla,Bodrum,Geriş Mah.,4,1
60000,110,15,1,Muğla,Bodrum,Müskebi Mah.,3,1
29000,60,6,2,Muğla,Datça,İskele Mah.,1,1
25000,70,11,0,Muğla,Marmaris,Turunç Mah.,2,1
40000,80,0,0,Muğla,Ula,Gökova Mah.,2,1
30000,145,2,2,Muğla,Ortaca,Atatürk Mah.,3,1
26000,77,0,2,Muğla,Menteşe,Bayır Mah.,2,1
90000,125,2,0,Muğla,Bodrum,Geriş Mah.,3,1
32500,65,8,0,Muğla,Bodrum,Yeniköy Mah.,1,1
